"quadkey","ADM0_PC","ADM0_ES","ADM1_PC","ADM1_ES","ADM2_PC","ADM2_ES","connection","trimester","avg_d_kbps","avg_u_kbps","avg_lat_ms","tests","devices"
"Q0322321121013000",1,"1",11,"16",453,"168","1","2",23707,15076,26,578,66
"Q0322321121013001",1,"1",11,"16",453,"168","1","1",10034,3284,26,41,25
"Q0322321121013001",1,"1",11,"16",453,"168","1","2",14134,3008,52,89,28
"Q0322321121013002",1,"1",11,"16",453,"168","1","1",20013,11317,29,464,113
"Q0322321121013002",1,"1",11,"16",453,"168","1","2",20998,11394,26,587,118
"Q0322321121013003",1,"1",11,"16",453,"168","1","1",22576,12844,51,113,22
"Q0322321121013003",1,"1",11,"16",453,"168","1","2",19477,4614,28,92,22
"Q0322321121013010",1,"1",11,"16",453,"168","1","1",24436,16083,17,97,27
"Q0322321121013010",1,"1",11,"16",453,"168","1","2",24465,16075,14,257,35
"Q0322321121013012",1,"1",11,"16",453,"168","1","1",24440,15966,20,86,34
"Q0322321121013012",1,"1",11,"16",453,"168","1","2",14614,9621,18,19,7
"Q0322321121013020",1,"1",11,"16",453,"168","1","1",18891,11777,21,6,6
"Q0322321121013020",1,"1",11,"16",453,"168","1","2",14086,3861,38,8,6
"Q0322321121013021",1,"1",11,"16",453,"168","1","1",6708,1905,42,1,1
"Q0322321121013021",1,"1",11,"16",453,"168","1","2",7075,10588,17,2,1
"Q0322321121013022",1,"1",11,"16",453,"168","1","1",19124,11116,27,492,96
"Q0322321121013022",1,"1",11,"16",453,"168","1","2",20765,11362,28,988,130
"Q0322321121013023",1,"1",11,"16",453,"168","1","2",21215,7472,13,2,2
"Q0322321121013031",1,"1",11,"16",453,"168","1","1",13505,5602,191,4,4
"Q0322321121013031",1,"1",11,"16",453,"168","1","2",6107,167,42,1,1
"Q0322321121013032",1,"1",11,"16",453,"168","1","2",19366,9294,14,2,2
"Q0322321121013033",1,"1",11,"16",453,"168","1","1",19995,14362,16,13,5
"Q0322321121013033",1,"1",11,"16",453,"168","1","2",6713,2170,63,17,1
"Q0322321121013100",1,"1",11,"16",453,"168","1","1",22212,5918,28,1,1
"Q0322321121013100",1,"1",11,"16",453,"168","1","2",1952,15746,9,2,1
"Q0322321121013101",1,"1",11,"16",453,"168","1","1",7222,4208,64,5,4
"Q0322321121013101",1,"1",11,"16",453,"168","1","2",6636,3649,35,7,3
"Q0322321121013102",1,"1",11,"16",453,"168","1","1",22859,16104,21,2,2
"Q0322321121013103",1,"1",11,"16",453,"168","1","1",4523,1503,28,6,4
"Q0322321121013103",1,"1",11,"16",453,"168","1","2",3087,2683,59,3,3
"Q0322321121013110",1,"1",11,"16",453,"168","1","1",9320,1761,32,4,2
"Q0322321121013111",1,"1",11,"16",453,"168","1","2",24558,5308,85,2,2
"Q0322321121013112",1,"1",11,"16",453,"168","1","1",1938,586,58,5,2
"Q0322321121013112",1,"1",11,"16",453,"168","1","2",6882,2823,105,8,5
"Q0322321121013113",1,"1",11,"16",453,"168","1","1",22254,5734,159,11,5
"Q0322321121013113",1,"1",11,"16",453,"168","1","2",19048,5205,35,15,4
"Q0322321121013120",1,"1",11,"16",453,"168","1","1",15594,6948,49,29,1
"Q0322321121013122",1,"1",11,"16",453,"168","1","1",24463,16158,6,4,2
"Q0322321121013122",1,"1",11,"16",453,"168","1","2",9096,4609,43,3,2
"Q0322321121013123",1,"1",11,"16",453,"168","1","1",5508,2580,75,20,2
"Q0322321121013123",1,"1",11,"16",453,"168","1","2",3758,2344,45,91,5
"Q0322321121013130",1,"1",11,"16",453,"168","1","1",3324,913,91,13,2
"Q0322321121013130",1,"1",11,"16",453,"168","1","2",5753,787,44,3,2
"Q0322321121013131",1,"1",11,"16",453,"168","1","1",4842,965,32,1,1
"Q0322321121013131",1,"1",11,"16",453,"168","1","2",4935,2601,38,4,2
"Q0322321121013132",1,"1",11,"16",453,"168","1","1",7610,1907,63,9,5
"Q0322321121013133",1,"1",11,"16",453,"168","1","1",6171,1346,165,5,2
"Q0322321121013133",1,"1",11,"16",453,"168","1","2",5623,3500,47,80,3
"Q0322321121013200",1,"1",11,"16",453,"168","1","1",18309,4860,29,39,7
"Q0322321121013200",1,"1",11,"16",453,"168","1","2",21509,5320,35,87,19
"Q0322321121013201",1,"1",11,"16",453,"168","1","1",22780,6989,27,10,9
"Q0322321121013201",1,"1",11,"16",453,"168","1","2",20149,7002,24,126,10
"Q0322321121013202",1,"1",11,"16",453,"168","1","1",23592,4178,26,3,2
"Q0322321121013203",1,"1",11,"16",453,"168","1","1",23660,6896,29,82,16
"Q0322321121013203",1,"1",11,"16",453,"168","1","2",23771,7373,23,81,23
"Q0322321121013210",1,"1",11,"16",453,"168","1","2",13138,5371,24,4,2
"Q0322321121013211",1,"1",11,"16",453,"168","1","1",2875,820,37,2,1
"Q0322321121013211",1,"1",11,"16",453,"168","1","2",18394,12195,19,7,4
"Q0322321121013212",1,"1",11,"16",453,"168","1","1",22942,7692,44,6,6
"Q0322321121013212",1,"1",11,"16",453,"168","1","2",21287,11701,16,18,9
"Q0322321121013213",1,"1",11,"16",453,"168","1","1",1089,207,41,1,1
"Q0322321121013221",1,"1",11,"16",453,"168","1","1",5207,777,28,1,1
"Q0322321121013221",1,"1",11,"16",453,"168","1","2",13536,3724,16,2,2
"Q0322321121013230",1,"1",11,"16",453,"168","1","1",21577,14961,18,3,3
"Q0322321121013231",1,"1",11,"16",453,"168","1","1",12364,10491,25,8,5
"Q0322321121013231",1,"1",11,"16",453,"168","1","2",2857,2351,16,1,1
"Q0322321121013232",1,"1",11,"16",453,"168","1","1",6131,492,66,3,2
"Q0322321121013232",1,"1",11,"16",453,"168","1","2",20029,5654,18,2,2
"Q0322321121013233",1,"1",11,"16",453,"168","1","1",17588,6117,26,4,2
"Q0322321121013233",1,"1",11,"16",453,"168","1","2",14613,4892,36,75,5
"Q0322321121013300",1,"1",11,"16",453,"168","1","1",22390,5889,30,14,8
"Q0322321121013300",1,"1",11,"16",453,"168","1","2",19968,6421,29,117,10
"Q0322321121013301",1,"1",11,"16",453,"168","1","1",15290,6852,22,8,3
"Q0322321121013301",1,"1",11,"16",453,"168","1","2",13127,7531,55,47,4
"Q0322321121013302",1,"1",11,"16",453,"168","1","1",24108,15276,24,3,2
"Q0322321121013302",1,"1",11,"16",453,"168","1","2",12672,8565,44,2,2
"Q0322321121013303",1,"1",11,"16",453,"168","1","1",23751,6276,22,1,1
"Q0322321121013310",1,"1",11,"16",453,"168","1","1",5798,2577,12,6,1
"Q0322321121013310",1,"1",11,"16",453,"168","1","2",5747,2818,13,6,1
"Q0322321121013311",1,"1",11,"16",453,"168","1","1",7278,3501,20,2,2
"Q0322321121013311",1,"1",11,"16",453,"168","1","2",2265,805,35,2,2
"Q0322321121013312",1,"1",11,"16",453,"168","1","1",2176,1754,33,6,2
"Q0322321121013320",1,"1",11,"16",453,"168","1","1",23999,9482,26,15,5
"Q0322321121013320",1,"1",11,"16",453,"168","1","2",23876,9221,21,43,9
"Q0322321121013321",1,"1",11,"16",453,"168","1","1",11827,5084,56,1,1
"Q0322321121013321",1,"1",11,"16",453,"168","1","2",24550,16186,8,1,1
"Q0322321121013322",1,"1",11,"16",453,"168","1","1",23827,7937,27,89,13
"Q0322321121013322",1,"1",11,"16",453,"168","1","2",23013,7048,24,132,16
"Q0322321121013323",1,"1",11,"16",453,"168","1","1",23791,10844,22,85,10
"Q0322321121013323",1,"1",11,"16",453,"168","1","2",24057,9815,20,88,10
"Q0322321121013330",1,"1",11,"16",453,"168","1","1",12374,7738,47,8,1
"Q0322321121013332",1,"1",11,"16",453,"168","1","1",21507,8406,21,21,4
"Q0322321121013332",1,"1",11,"16",453,"168","1","2",6554,2986,25,4,1
"Q0322321121020000",1,"1",11,"16",533,"875","1","2",2893,1808,23,23,2
"Q0322321121020003",1,"1",11,"16",533,"875","1","1",2041,815,25,3,2
"Q0322321121020003",1,"1",11,"16",533,"875","1","2",3082,2369,43,1,1
"Q0322321121020010",1,"1",11,"16",533,"875","1","1",946,340,84,1,1
"Q0322321121020100",1,"1",11,"16",533,"875","1","1",2607,735,67,1,1
"Q0322321121020100",1,"1",11,"16",533,"875","1","2",3457,2151,100,14,2
"Q0322321121020102",1,"1",11,"16",533,"875","1","1",8730,3275,39,1,1
"Q0322321121020102",1,"1",11,"16",533,"875","1","2",5421,3205,104,7,2
"Q0322321121020110",1,"1",11,"16",533,"875","1","1",4566,4027,71,3,2
"Q0322321121020110",1,"1",11,"16",533,"875","1","2",5369,3330,12,14,1
"Q0322321121020111",1,"1",11,"16",533,"875","1","1",3491,629,56,1,1
"Q0322321121020111",1,"1",11,"16",533,"875","1","2",1576,985,109,1,1
"Q0322321121020112",1,"1",11,"16",533,"875","1","1",3697,3351,33,8,1
"Q0322321121020132",1,"1",11,"16",533,"875","1","1",3187,58,14,3,1
"Q0322321121020132",1,"1",11,"16",533,"875","1","2",3874,750,39,1,1
"Q0322321121020133",1,"1",11,"16",533,"875","1","2",14585,9475,4,1,1
"Q0322321121020133",1,"1",11,"16",458,"219","1","2",14585,9475,4,1,1
"Q0322321121020201",1,"1",11,"16",533,"875","1","1",2235,5483,84,2,1
"Q0322321121020223",1,"1",11,"16",533,"875","1","2",2213,1751,48,8,1
"Q0322321121020230",1,"1",11,"16",533,"875","1","1",2105,884,185,2,1
"Q0322321121020230",1,"1",11,"16",533,"875","1","2",1414,9,181,1,1
"Q0322321121020231",1,"1",11,"16",533,"875","1","1",5758,476,45,2,1
"Q0322321121020310",1,"1",11,"16",458,"219","1","1",21837,12118,7,8,2
"Q0322321121020310",1,"1",11,"16",533,"875","1","1",21837,12118,7,8,2
"Q0322321121020322",1,"1",11,"16",458,"219","1","1",2866,751,41,1,1
"Q0322321121020322",1,"1",11,"16",533,"875","1","1",2866,751,41,1,1
"Q0322321121021000",1,"1",11,"16",533,"875","1","2",4470,3183,30,4,1
"Q0322321121021001",1,"1",11,"16",533,"875","1","1",1406,198,54,1,1
"Q0322321121021001",1,"1",11,"16",533,"875","1","2",3569,1354,35,5,3
"Q0322321121021002",1,"1",11,"16",458,"219","1","1",4503,1755,57,22,5
"Q0322321121021002",1,"1",11,"16",458,"219","1","2",2673,1404,61,26,4
"Q0322321121021002",1,"1",11,"16",533,"875","1","1",4503,1755,57,22,5
"Q0322321121021002",1,"1",11,"16",533,"875","1","2",2673,1404,61,26,4
"Q0322321121021012",1,"1",11,"16",533,"875","1","2",21492,8873,16,1,1
"Q0322321121021020",1,"1",11,"16",458,"219","1","1",1189,869,131,2,1
"Q0322321121021020",1,"1",11,"16",533,"875","1","1",1189,869,131,2,1
"Q0322321121021022",1,"1",11,"16",458,"219","1","1",670,633,127,4,1
"Q0322321121021022",1,"1",11,"16",533,"875","1","1",670,633,127,4,1
"Q0322321121021033",1,"1",11,"16",458,"219","1","2",23701,6448,26,10,4
"Q0322321121021101",1,"1",11,"16",458,"219","1","1",3174,611,101,4,2
"Q0322321121021101",1,"1",11,"16",458,"219","1","2",4436,1584,31,14,4
"Q0322321121021102",1,"1",11,"16",458,"219","1","1",15276,5029,33,7,3
"Q0322321121021102",1,"1",11,"16",458,"219","1","2",4903,1484,16,8,3
"Q0322321121021103",1,"1",11,"16",458,"219","1","1",9108,2741,31,46,14
"Q0322321121021103",1,"1",11,"16",458,"219","1","2",6595,2112,31,185,33
"Q0322321121021110",1,"1",11,"16",458,"219","1","1",5133,2140,102,74,6
"Q0322321121021110",1,"1",11,"16",458,"219","1","2",9539,2151,105,52,15
"Q0322321121021111",1,"1",11,"16",458,"219","1","1",2489,1178,210,7,3
"Q0322321121021111",1,"1",11,"16",458,"219","1","2",7118,1827,46,69,10
"Q0322321121021112",1,"1",11,"16",458,"219","1","1",2161,1435,47,3,3
"Q0322321121021112",1,"1",11,"16",458,"219","1","2",9458,3418,30,106,13
"Q0322321121021113",1,"1",11,"16",458,"219","1","1",4597,1042,66,9,6
"Q0322321121021113",1,"1",11,"16",458,"219","1","2",5835,1648,56,59,12
"Q0322321121021120",1,"1",11,"16",458,"219","1","1",4361,2383,81,17,1
"Q0322321121021120",1,"1",11,"16",458,"219","1","2",4979,2478,60,22,2
"Q0322321121021121",1,"1",11,"16",458,"219","1","1",16531,4174,39,108,25
"Q0322321121021121",1,"1",11,"16",458,"219","1","2",15204,3510,34,131,31
"Q0322321121021122",1,"1",11,"16",458,"219","1","1",12977,4630,36,118,21
"Q0322321121021122",1,"1",11,"16",458,"219","1","2",15577,4319,29,304,23
"Q0322321121021123",1,"1",11,"16",458,"219","1","1",16778,4516,36,180,49
"Q0322321121021123",1,"1",11,"16",458,"219","1","2",16435,5265,28,641,69
"Q0322321121021130",1,"1",11,"16",458,"219","1","1",13671,4957,27,75,32
"Q0322321121021130",1,"1",11,"16",458,"219","1","2",11939,3349,41,232,43
"Q0322321121021131",1,"1",11,"16",458,"219","1","1",15548,6817,26,29,11
"Q0322321121021131",1,"1",11,"16",458,"219","1","2",18909,4192,35,41,16
"Q0322321121021132",1,"1",11,"16",458,"219","1","1",15915,4477,40,429,80
"Q0322321121021132",1,"1",11,"16",458,"219","1","2",15704,4980,29,525,108
"Q0322321121021133",1,"1",11,"16",458,"219","1","1",20624,7748,32,305,42
"Q0322321121021133",1,"1",11,"16",458,"219","1","2",20319,5737,32,415,52
"Q0322321121021202",1,"1",11,"16",458,"219","1","1",23534,7993,30,1,1
"Q0322321121021211",1,"1",11,"16",458,"219","1","1",17198,4232,25,9,5
"Q0322321121021211",1,"1",11,"16",458,"219","1","2",12898,3265,26,3,2
"Q0322321121021212",1,"1",11,"16",458,"219","1","2",20429,6082,23,6,4
"Q0322321121021213",1,"1",11,"16",458,"219","1","1",18822,5067,68,17,9
"Q0322321121021213",1,"1",11,"16",458,"219","1","2",14709,6529,23,34,6
"Q0322321121021221",1,"1",11,"16",458,"219","1","1",13370,802,896,4,1
"Q0322321121021230",1,"1",11,"16",458,"219","1","1",7905,3211,34,60,13
"Q0322321121021230",1,"1",11,"16",458,"219","1","2",10363,5538,31,128,8
"Q0322321121021231",1,"1",11,"16",458,"219","1","1",16303,6386,26,53,16
"Q0322321121021231",1,"1",11,"16",458,"219","1","2",19541,7877,22,139,20
"Q0322321121021232",1,"1",11,"16",458,"219","1","1",1318,818,30,3,3
"Q0322321121021232",1,"1",11,"16",458,"219","1","2",24466,7027,52,57,10
"Q0322321121021233",1,"1",3,"6",148,"96","1","2",23611,7219,30,2,2
"Q0322321121021233",1,"1",11,"16",458,"219","1","2",23611,7219,30,2,2
"Q0322321121021300",1,"1",11,"16",458,"219","1","1",21330,4359,31,92,13
"Q0322321121021300",1,"1",11,"16",458,"219","1","2",22142,4805,30,158,14
"Q0322321121021301",1,"1",11,"16",458,"219","1","1",15158,4492,29,187,46
"Q0322321121021301",1,"1",11,"16",458,"219","1","2",17839,3756,30,218,42
"Q0322321121021302",1,"1",11,"16",458,"219","1","1",12250,7075,50,5,2
"Q0322321121021302",1,"1",11,"16",458,"219","1","2",13999,6845,83,1,1
"Q0322321121021303",1,"1",3,"6",148,"96","1","1",17936,6387,28,18,10
"Q0322321121021303",1,"1",3,"6",148,"96","1","2",16209,4227,32,89,11
"Q0322321121021303",1,"1",11,"16",458,"219","1","1",17936,6387,28,18,10
"Q0322321121021303",1,"1",11,"16",458,"219","1","2",16209,4227,32,89,11
"Q0322321121021310",1,"1",11,"16",458,"219","1","1",15950,4592,35,68,28
"Q0322321121021310",1,"1",11,"16",458,"219","1","2",14995,4380,35,68,30
"Q0322321121021311",1,"1",11,"16",458,"219","1","1",17325,5426,33,143,62
"Q0322321121021311",1,"1",11,"16",458,"219","1","2",21407,7349,33,445,61
"Q0322321121021312",1,"1",3,"6",148,"96","1","1",5768,3441,42,2,2
"Q0322321121021312",1,"1",3,"6",148,"96","1","2",14102,4946,28,1,1
"Q0322321121021312",1,"1",11,"16",458,"219","1","1",5768,3441,42,2,2
"Q0322321121021312",1,"1",11,"16",458,"219","1","2",14102,4946,28,1,1
"Q0322321121021313",1,"1",3,"6",148,"96","1","1",21453,6593,26,32,5
"Q0322321121021313",1,"1",3,"6",148,"96","1","2",18549,5889,26,12,3
"Q0322321121021313",1,"1",11,"16",458,"219","1","1",21453,6593,26,32,5
"Q0322321121021313",1,"1",11,"16",458,"219","1","2",18549,5889,26,12,3
"Q0322321121021320",1,"1",3,"6",148,"96","1","1",10271,6168,36,8,4
"Q0322321121021320",1,"1",3,"6",148,"96","1","2",24299,6689,21,7,5
"Q0322321121021320",1,"1",11,"16",458,"219","1","1",10271,6168,36,8,4
"Q0322321121021320",1,"1",11,"16",458,"219","1","2",24299,6689,21,7,5
"Q0322321121021321",1,"1",3,"6",148,"96","1","2",2620,1538,28,1,1
"Q0322321121021321",1,"1",11,"16",458,"219","1","2",2620,1538,28,1,1
"Q0322321121021323",1,"1",3,"6",148,"96","1","2",4497,3238,25,1,1
"Q0322321121021323",1,"1",11,"16",458,"219","1","2",4497,3238,25,1,1
"Q0322321121021332",1,"1",3,"6",148,"96","1","2",15912,4900,35,1,1
"Q0322321121022001",1,"1",11,"16",533,"875","1","1",20324,15697,13,2,1
"Q0322321121022001",1,"1",11,"16",533,"875","1","2",10902,8877,42,5,1
"Q0322321121022002",1,"1",11,"16",466,"318","1","1",4279,6261,8,2,1
"Q0322321121022002",1,"1",11,"16",533,"875","1","1",4279,6261,8,2,1
"Q0322321121022010",1,"1",11,"16",533,"875","1","1",8420,4721,47,5,1
"Q0322321121022010",1,"1",11,"16",533,"875","1","2",5794,2806,55,5,1
"Q0322321121022013",1,"1",11,"16",533,"875","1","2",12424,11002,4,4,2
"Q0322321121022013",1,"1",11,"16",458,"219","1","2",12424,11002,4,4,2
"Q0322321121022020",1,"1",11,"16",466,"318","1","1",21319,14354,8,9,4
"Q0322321121022020",1,"1",11,"16",466,"318","1","2",24450,16119,6,2,1
"Q0322321121022020",1,"1",11,"16",533,"875","1","1",21319,14354,8,9,4
"Q0322321121022020",1,"1",11,"16",533,"875","1","2",24450,16119,6,2,1
"Q0322321121022021",1,"1",11,"16",466,"318","1","1",23437,15520,6,7,1
"Q0322321121022021",1,"1",11,"16",533,"875","1","1",23437,15520,6,7,1
"Q0322321121022022",1,"1",11,"16",466,"318","1","1",17502,11378,13,47,16
"Q0322321121022022",1,"1",11,"16",466,"318","1","2",15645,10379,10,27,13
"Q0322321121022030",1,"1",11,"16",533,"875","1","2",19260,13869,5,2,1
"Q0322321121022031",1,"1",11,"16",458,"219","1","1",16615,7576,33,3,2
"Q0322321121022031",1,"1",11,"16",458,"219","1","2",4942,2212,25,2,1
"Q0322321121022031",1,"1",11,"16",533,"875","1","1",16615,7576,33,3,2
"Q0322321121022031",1,"1",11,"16",533,"875","1","2",4942,2212,25,2,1
"Q0322321121022032",1,"1",11,"16",466,"318","1","1",23894,15670,12,2,2
"Q0322321121022032",1,"1",11,"16",466,"318","1","2",9084,7590,36,12,4
"Q0322321121022032",1,"1",11,"16",533,"875","1","1",23894,15670,12,2,2
"Q0322321121022032",1,"1",11,"16",533,"875","1","2",9084,7590,36,12,4
"Q0322321121022100",1,"1",11,"16",458,"219","1","1",8398,5185,24,1,1
"Q0322321121022100",1,"1",11,"16",533,"875","1","1",8398,5185,24,1,1
"Q0322321121022110",1,"1",11,"16",458,"219","1","2",3642,1024,29,1,1
"Q0322321121022111",1,"1",11,"16",458,"219","1","1",6451,5114,42,5,3
"Q0322321121022111",1,"1",11,"16",458,"219","1","2",4518,2951,42,3,1
"Q0322321121022113",1,"1",11,"16",458,"219","1","1",5192,1117,60,5,3
"Q0322321121022113",1,"1",11,"16",458,"219","1","2",3746,677,24,15,5
"Q0322321121022120",1,"1",11,"16",458,"219","1","1",5338,5725,5,3,2
"Q0322321121022120",1,"1",11,"16",458,"219","1","2",3735,4881,5,6,1
"Q0322321121022120",1,"1",11,"16",533,"875","1","1",5338,5725,5,3,2
"Q0322321121022120",1,"1",11,"16",533,"875","1","2",3735,4881,5,6,1
"Q0322321121022121",1,"1",11,"16",458,"219","1","2",20801,13784,9,3,3
"Q0322321121022123",1,"1",11,"16",458,"219","1","1",12634,7059,6,10,2
"Q0322321121022123",1,"1",11,"16",458,"219","1","2",13443,9232,11,8,4
"Q0322321121022132",1,"1",11,"16",458,"219","1","1",11377,12699,67,5,3
"Q0322321121022132",1,"1",11,"16",458,"219","1","2",17238,13200,14,7,3
"Q0322321121022200",1,"1",11,"16",466,"318","1","2",14497,5309,6,1,1
"Q0322321121022201",1,"1",11,"16",466,"318","1","1",23409,13175,7,7,1
"Q0322321121022201",1,"1",11,"16",533,"875","1","1",23409,13175,7,7,1
"Q0322321121022210",1,"1",11,"16",466,"318","1","2",14787,12061,7,10,3
"Q0322321121022210",1,"1",11,"16",533,"875","1","2",14787,12061,7,10,3
"Q0322321121022211",1,"1",11,"16",533,"875","1","2",10091,7347,35,1,1
"Q0322321121022213",1,"1",11,"16",458,"219","1","1",936,974,4,1,1
"Q0322321121022213",1,"1",11,"16",533,"875","1","1",936,974,4,1,1
"Q0322321121022223",1,"1",11,"16",466,"318","1","1",14389,9675,7,1,1
"Q0322321121022230",1,"1",11,"16",466,"318","1","2",4587,1932,12,1,1
"Q0322321121022230",1,"1",11,"16",533,"875","1","2",4587,1932,12,1,1
"Q0322321121022231",1,"1",11,"16",466,"318","1","1",11475,12419,6,9,5
"Q0322321121022231",1,"1",11,"16",466,"318","1","2",3557,3748,7,2,1
"Q0322321121022231",1,"1",11,"16",458,"219","1","1",11475,12419,6,9,5
"Q0322321121022231",1,"1",11,"16",458,"219","1","2",3557,3748,7,2,1
"Q0322321121022231",1,"1",11,"16",533,"875","1","1",11475,12419,6,9,5
"Q0322321121022231",1,"1",11,"16",533,"875","1","2",3557,3748,7,2,1
"Q0322321121022233",1,"1",11,"16",466,"318","1","2",22332,8222,45,11,4
"Q0322321121022233",1,"1",11,"16",458,"219","1","2",22332,8222,45,11,4
"Q0322321121022300",1,"1",11,"16",458,"219","1","1",23121,15600,7,19,3
"Q0322321121022300",1,"1",11,"16",458,"219","1","2",5276,4150,19,11,3
"Q0322321121022300",1,"1",11,"16",533,"875","1","1",23121,15600,7,19,3
"Q0322321121022300",1,"1",11,"16",533,"875","1","2",5276,4150,19,11,3
"Q0322321121022301",1,"1",11,"16",458,"219","1","2",7999,5758,9,1,1
"Q0322321121022302",1,"1",11,"16",533,"875","1","2",9542,13903,19,2,1
"Q0322321121022302",1,"1",11,"16",458,"219","1","2",9542,13903,19,2,1
"Q0322321121022303",1,"1",11,"16",458,"219","1","1",10984,9413,18,16,7
"Q0322321121022303",1,"1",11,"16",458,"219","1","2",10212,5826,9,6,6
"Q0322321121022310",1,"1",11,"16",458,"219","1","1",12377,4248,100,2,2
"Q0322321121022311",1,"1",11,"16",458,"219","1","1",258,561,8,1,1
"Q0322321121022312",1,"1",11,"16",458,"219","1","1",11253,10701,8,3,3
"Q0322321121022312",1,"1",11,"16",458,"219","1","2",20801,11553,15,5,2
"Q0322321121022313",1,"1",11,"16",458,"219","1","1",10980,8414,13,6,5
"Q0322321121022313",1,"1",11,"16",458,"219","1","2",18264,5779,605,8,4
"Q0322321121022320",1,"1",11,"16",458,"219","1","1",21270,13939,6,19,6
"Q0322321121022320",1,"1",11,"16",458,"219","1","2",24587,16215,6,7,3
"Q0322321121022321",1,"1",11,"16",458,"219","1","1",8110,7791,15,10,1
"Q0322321121022321",1,"1",11,"16",458,"219","1","2",14048,11750,24,32,1
"Q0322321121022322",1,"1",11,"16",466,"318","1","1",12499,9065,8,3,2
"Q0322321121022322",1,"1",11,"16",466,"318","1","2",10407,8907,8,11,3
"Q0322321121022322",1,"1",11,"16",458,"219","1","1",12499,9065,8,3,2
"Q0322321121022322",1,"1",11,"16",458,"219","1","2",10407,8907,8,11,3
"Q0322321121022330",1,"1",11,"16",458,"219","1","1",17379,10224,21,32,16
"Q0322321121022330",1,"1",11,"16",458,"219","1","2",19081,11006,19,18,10
"Q0322321121022331",1,"1",11,"16",458,"219","1","1",18593,11044,8,33,8
"Q0322321121022331",1,"1",11,"16",458,"219","1","2",19791,13410,38,18,6
"Q0322321121022332",1,"1",11,"16",458,"219","1","1",12819,9748,13,15,6
"Q0322321121022332",1,"1",11,"16",458,"219","1","2",20340,14635,20,3,2
"Q0322321121022333",1,"1",11,"16",458,"219","1","1",18369,12564,127,14,8
"Q0322321121023000",1,"1",11,"16",458,"219","1","1",4330,530,46,1,1
"Q0322321121023001",1,"1",11,"16",458,"219","1","1",7029,9242,18,5,2
"Q0322321121023001",1,"1",11,"16",458,"219","1","2",7507,2623,36,8,3
"Q0322321121023002",1,"1",11,"16",458,"219","1","1",8629,3749,41,13,3
"Q0322321121023002",1,"1",11,"16",458,"219","1","2",4626,1707,57,78,10
"Q0322321121023003",1,"1",11,"16",458,"219","1","1",14410,11635,21,77,3
"Q0322321121023003",1,"1",11,"16",458,"219","1","2",7420,4760,39,35,5
"Q0322321121023010",1,"1",11,"16",458,"219","1","1",22335,7290,34,59,21
"Q0322321121023010",1,"1",11,"16",458,"219","1","2",24149,7421,25,129,23
"Q0322321121023011",1,"1",3,"6",148,"96","1","2",22574,7470,27,1,1
"Q0322321121023011",1,"1",11,"16",458,"219","1","2",22574,7470,27,1,1
"Q0322321121023012",1,"1",11,"16",458,"219","1","1",5588,605,42,2,2
"Q0322321121023012",1,"1",11,"16",458,"219","1","2",3720,653,18,1,1
"Q0322321121023020",1,"1",11,"16",458,"219","1","1",7270,1947,20,17,5
"Q0322321121023020",1,"1",11,"16",458,"219","1","2",7033,3588,59,5,1
"Q0322321121023021",1,"1",11,"16",458,"219","1","2",19192,5090,12,1,1
"Q0322321121023022",1,"1",11,"16",458,"219","1","1",3519,779,38,4,2
"Q0322321121023022",1,"1",11,"16",458,"219","1","2",5537,1309,47,85,4
"Q0322321121023023",1,"1",11,"16",458,"219","1","2",4931,2698,47,9,4
"Q0322321121023030",1,"1",11,"16",458,"219","1","1",5015,716,64,1,1
"Q0322321121023100",1,"1",3,"6",148,"96","1","1",8269,3906,28,2,1
"Q0322321121023103",1,"1",3,"6",148,"96","1","1",7602,7878,5,3,1
"Q0322321121023110",1,"1",3,"6",148,"96","1","1",22223,5874,26,1,1
"Q0322321121023111",1,"1",3,"6",148,"96","1","1",7349,3755,31,5,2
"Q0322321121023111",1,"1",3,"6",148,"96","1","2",2643,2860,96,19,2
"Q0322321121023112",1,"1",3,"6",148,"96","1","2",279,4269,27,1,1
"Q0322321121023120",1,"1",3,"6",148,"96","1","1",23269,7505,27,1,1
"Q0322321121023120",1,"1",3,"6",148,"96","1","2",5238,2889,40,1,1
"Q0322321121023121",1,"1",3,"6",148,"96","1","2",16733,7248,20,1,1
"Q0322321121023122",1,"1",3,"6",148,"96","1","2",16780,5912,32,4,3
"Q0322321121023123",1,"1",3,"6",148,"96","1","2",5263,564,66,1,1
"Q0322321121023130",1,"1",3,"6",148,"96","1","2",8626,7469,18,1,1
"Q0322321121023132",1,"1",3,"6",148,"96","1","1",18436,5130,18,1,1
"Q0322321121023133",1,"1",3,"6",148,"96","1","1",2409,4368,19,1,1
"Q0322321121023133",1,"1",3,"6",148,"96","1","2",11733,2889,12,1,1
"Q0322321121023200",1,"1",11,"16",458,"219","1","1",9546,7800,49,19,7
"Q0322321121023200",1,"1",11,"16",458,"219","1","2",8113,10128,41,6,1
"Q0322321121023201",1,"1",11,"16",458,"219","1","1",7432,637,21,3,2
"Q0322321121023201",1,"1",11,"16",458,"219","1","2",11081,3672,163,5,2
"Q0322321121023202",1,"1",11,"16",458,"219","1","1",12365,9605,106,48,13
"Q0322321121023202",1,"1",11,"16",458,"219","1","2",12856,10244,8,8,6
"Q0322321121023203",1,"1",3,"6",148,"96","1","1",8131,6738,41,3,2
