"trimester","ADM1_ES","ADM2_ES","avg_d_mbps","avg_u_mbps"
4,"Boyaca","Cucaita",4.20466666666667,2.00166666666667
4,"Boyaca","Cuitiva",8.637,8.32966666666667
4,"Boyaca","Duitama",12.6702796511628,3.98083720930233
4,"Boyaca","El Cocuy",1.554,2.69566666666667
4,"Boyaca","El Espino",1.166,3.813
4,"Boyaca","Firavitoba",6.51168181818182,5.73131818181818
4,"Boyaca","Floresta",33.7475,3.876
4,"Boyaca","Gachantiva",10.691,6.28818181818182
4,"Boyaca","Gameza",12.8813333333333,2.749
4,"Boyaca","Garagoa",4.07478571428571,4.78971428571429
4,"Boyaca","Guacamayas",3.505,5.705
4,"Boyaca","Guateque",5.21185714285714,2.82142857142857
4,"Boyaca","Guayata",2.035,0.766
4,"Boyaca","Guican de la Sierra",0.292,0.163
4,"Boyaca","Iza",3.9825,5.721
4,"Boyaca","Jenesano",6.8755,2.28883333333333
4,"Boyaca","La Capilla",20.387,11.9165
4,"Boyaca","La Victoria",31.389,35.016
4,"Boyaca","Labranzagrande",23.695,7.59
4,"Boyaca","Macanal",2.748,0.7035
4,"Boyaca","Maripi",38.547,18.857
4,"Boyaca","Miraflores",7.90775,3.49625
4,"Boyaca","Mongui",7.476,5.112
4,"Boyaca","Moniquira",6.4165652173913,4.04102173913043
4,"Boyaca","Motavita",9.05182352941176,3.74641176470588
4,"Boyaca","Muzo",5.28525,4.25825
4,"Boyaca","Nobsa",8.689,9.27554054054054
4,"Boyaca","Nuevo Colon",10.247,6.61366666666667
4,"Boyaca","Oicata",11.1122941176471,4.57488235294118
4,"Boyaca","Otanche",31.5315,17.689
4,"Boyaca","Pachavita",4.45333333333333,5.83833333333333
4,"Boyaca","Paez",16.705,13.454
4,"Boyaca","Paipa",7.00954098360656,4.25507459016393
4,"Boyaca","Panqueba",1.63175,0.6765
4,"Boyaca","Pauna",21.7884,8.0794
4,"Boyaca","Paz de Rio",31.2355,10.142
4,"Boyaca","Pesca",10.3803333333333,10.2416666666667
4,"Boyaca","Pisba",26.019,2.569
4,"Boyaca","Puerto Boyaca",11.1167692307692,4.79673076923077
4,"Boyaca","Quipama",10.3206666666667,7.546
4,"Boyaca","Ramiriqui",9.61066666666667,6.36522222222222
4,"Boyaca","Raquira",5.91470588235294,6.1474705882353
4,"Boyaca","Saboya",3.24366666666667,1.22752380952381
4,"Boyaca","Sachica",6.8941875,4.731375
4,"Boyaca","Samaca",7.068,7.67772727272727
4,"Boyaca","San Jose de Pare",9.45142857142857,2.03942857142857
4,"Boyaca","San Luis de Gaceno",13.1754033333333,8.76586666666667
4,"Boyaca","San Miguel de Sema",19.85681,13.89931
4,"Boyaca","San Pablo de Borbur",15.1953333333333,4.51133333333333
4,"Boyaca","Santa Maria",23.244,19.0865
4,"Boyaca","Santa Rosa de Viterbo",7.92841176470588,7.015
4,"Boyaca","Santa Sofia",8.0215,9.1835
4,"Boyaca","Santana",14.8165714285714,11.8292857142857
4,"Boyaca","Sativanorte",0.775,4.037
4,"Boyaca","Siachoque",4.64157142857143,3.21314285714286
4,"Boyaca","Soata",18.0723333333333,20.8926666666667
4,"Boyaca","Socha",20.47375,3.2155
4,"Boyaca","Sogamoso",11.9795957446809,3.62627659574468
4,"Boyaca","Somondoco",20.972,34.088
4,"Boyaca","Sora",8.613,3.416
4,"Boyaca","Soraca",2.19266666666667,2.24066666666667
4,"Boyaca","Sotaquira",6.20270833333333,3.034
4,"Boyaca","Sutamarchan",5.7922,6.70664
4,"Boyaca","Sutatenza",25.526,23.764
4,"Boyaca","Tasco",19.4085,11.151
4,"Boyaca","Tenza",49.214,28.239
4,"Boyaca","Tibana",8.73033333333333,9.38466666666667
4,"Boyaca","Tibasosa",12.5589795918367,8.03618367346939
4,"Boyaca","Tinjaca",11.1086464285714,9.23264999999999
4,"Boyaca","Toca",7.8201,4.57355
4,"Boyaca","Togui",38.989,35.703
4,"Boyaca","Topaga",19.069,3.4815
4,"Boyaca","Tunja",19.2101411214953,11.4124130841121
4,"Boyaca","Tunungua",33.653,26.826
4,"Boyaca","Turmeque",4.14916666666667,5.4025
4,"Boyaca","Tuta",2.94812903225806,2.37903225806452
4,"Boyaca","Umbita",24.987,1.68
4,"Boyaca","Ventaquemada",3.22603333333333,2.9083
4,"Boyaca","Villa de Leyva",5.8592602739726,4.10637671232877
4,"Boyaca","Viracacha",18.4925,18.339
4,"Caldas","Aguadas",6.001125,3.1365
4,"Caldas","Anserma",11.0629166666667,6.61089791666666
4,"Caldas","Aranzazu",4.13985714285714,2.97428571428571
4,"Caldas","Belalcazar",10.8646666666667,3.97573333333333
4,"Caldas","Chinchina",7.89084848484849,3.19569696969697
4,"Caldas","Filadelfia",4.2216,2.2066
4,"Caldas","La Dorada",8.05590476190476,3.23897619047619
4,"Caldas","La Merced",4.65266666666667,3.41738888888889
4,"Caldas","Manizales",15.1214535714286,3.96072142857143
4,"Caldas","Manzanares",5.952,3.23526315789474
4,"Caldas","Marmato",5.28357142857143,4.52614285714286
4,"Caldas","Marquetalia",7.8985,3.96116666666667
4,"Caldas","Marulanda",9.01025,4.09375
4,"Caldas","Neira",5.86093103448276,4.04562068965517
4,"Caldas","Norcasia",9.0556,4.8466
4,"Caldas","Pacora",4.34085714285714,2.88
4,"Caldas","Palestina",4.49234343434343,2.41329292929293
4,"Caldas","Pensilvania",8.6560625,7.49
4,"Caldas","Riosucio",5.96142253521127,3.82891549295775
4,"Caldas","Risaralda",9.5325,7.8744625
4,"Caldas","Salamina",3.76584615384615,1.87930769230769
4,"Caldas","Samana",4.07754545454545,3.44745454545455
4,"Caldas","San Jose",8.57285714285714,8.11357142857143
4,"Caldas","Supia",6.7693488372093,4.93051162790698
4,"Caldas","Victoria",4.694,2.78241666666667
4,"Caldas","Villamaria",16.9689555555556,3.82542222222222
4,"Caldas","Viterbo",10.4862307692308,8.31081153846153
4,"Caqueta","Albania",18.723675,37.9917583333333
4,"Caqueta","Belen de los Andaquies",14.0783333333333,13.0003333333333
4,"Caqueta","Cartagena del Chaira",7.19851724137931,14.8425517241379
4,"Caqueta","Curillo",63.0970499999999,52.1135499999999
4,"Caqueta","El Doncello",27.19241,14.488
4,"Caqueta","El Paujil",12.1978333333333,9.26841666666667
4,"Caqueta","Florencia",9.91679279279279,4.66759954954955
4,"Caqueta","La Montanita",9.54575,5.2855
4,"Caqueta","Milan",23.96981,4.2626
4,"Caqueta","Morelia",4.779,1.681
4,"Caqueta","Puerto Rico",4.1178,2.17806666666667
4,"Caqueta","San Jose del Fragua",14.2240954545454,34.0224136363636
4,"Caqueta","San Vicente del Caguan",9.31528571428571,3.92575
4,"Caqueta","Solita",63.0970499999999,52.1135499999999
4,"Caqueta","Valparaiso",46.4870249999999,42.663775
4,"Casanare","Aguazul",4.82747727272727,2.31013636363636
4,"Casanare","Hato Corozal",17.4675,17.433
4,"Casanare","Mani",6.95525,3.34015625
4,"Casanare","Monterrey",6.27438235294118,4.35673529411765
4,"Casanare","Nunchia",7.0572,5.181
4,"Casanare","Orocue",4.413,7.61563636363636
4,"Casanare","Paz de Ariporo",6.07855,1.43285
4,"Casanare","Pore",1.058,3.044
4,"Casanare","Recetor",21.7535,12.948
4,"Casanare","Sabanalarga",7.51825,4.18025
4,"Casanare","Sacama",30.847,3.426
4,"Casanare","San Luis de Palenque",14.067875,6.586625
4,"Casanare","Tamara",35.4145,38.7575
4,"Casanare","Tauramena",5.71047727272727,5.84348977272727
4,"Casanare","Trinidad",14.1312222222222,6.54722222222222
4,"Casanare","Villanueva",4.39852631578947,3.40833333333333
4,"Casanare","Yopal",10.1611801242236,3.56542236024845
4,"Cauca","Almaguer",14.8275,11.8805
4,"Cauca","Argelia",4.95127777777778,4.90246296296296
4,"Cauca","Balboa",5.6915,3.38525
4,"Cauca","Bolivar",5.16386956521739,3.92395652173913
4,"Cauca","Buenos Aires",7.164922,5.705502
4,"Cauca","Cajibio",4.57265079365079,2.96857142857143
4,"Cauca","Caldono",3.87206818181818,2.68070454545455
4,"Cauca","Caloto",6.76960784313726,4.70670588235294
4,"Cauca","Corinto",4.21613636363636,4.57622727272727
4,"Cauca","El Tambo",4.76301111111111,2.47867777777778
4,"Cauca","Florencia",7.472,7.8555
4,"Cauca","Guachene",7.2186,6.21645
4,"Cauca","Guapi",4.2652,2.3518
4,"Cauca","Inza",6.07838461538462,5.06861538461538
4,"Cauca","Jambalo",9.38130499999999,7.5958
4,"Cauca","La Sierra",6.29972,7.01284
4,"Cauca","La Vega",3.08875,2.099875
4,"Cauca","Lopez de Micay",5.28539130434783,4.92973913043478
4,"Cauca","Mercaderes",8.44823529411765,9.14158823529412
4,"Cauca","Miranda",4.02676666666667,3.94576666666667
4,"Cauca","Morales",4.72297435897436,4.64305128205128
4,"Cauca","Padilla",6.42718181818182,7.98245454545455
4,"Cauca","Paez",5.90854545454545,5.00772727272727
4,"Cauca","Patia",6.33416129032258,4.29358064516129
4,"Cauca","Piamonte",18.608,17.57575
4,"Cauca","Piendamo - Tunia",3.57206329113924,2.02869620253165
4,"Cauca","Popayan",10.6098770226537,3.50652750809062
4,"Cauca","Puerto Tejada",7.63452272727273,5.426
4,"Cauca","Purace",22.86635,18.61885
4,"Cauca","Rosas",8.1204375,3.83825
4,"Cauca","San Sebastian",11.82445,10.0013944444444
4,"Cauca","Santa Rosa",8.15757142857143,6.82314285714286
4,"Cauca","Santander de Quilichao",6.72980165562914,2.82138410596027
4,"Cauca","Silvia",9.655162,8.66408
4,"Cauca","Sotara - Paispamba",6.811375,3.28146875
4,"Cauca","Suarez",7.428125,7.396221875
4,"Cauca","Sucre",5.58625,3.543
4,"Cauca","Timbio",5.01013114754098,3.32572581967213
4,"Cauca","Timbiqui",5.62914285714286,4.05742857142857
4,"Cauca","Toribio",6.66915,6.4493775
4,"Cauca","Totoro",6.229375,4.27523875
4,"Cauca","Villa Rica",9.49680434782609,7.24690326086956
4,"Cesar","Aguachica",16.6934141304348,3.8869347826087
4,"Cesar","Agustin Codazzi",11.7414666666667,3.8659
4,"Cesar","Astrea",17.2072625,15.0823875
4,"Cesar","Becerril",3.38244444444444,4.14911111111111
4,"Cesar","Bosconia",12.43995,4.0967
4,"Cesar","Chimichagua",14.9560769230769,15.7033846153846
4,"Cesar","Chiriguana",9.177875,6.70975
4,"Cesar","Curumani",5.4765,4.5531
4,"Cesar","El Copey",11.2694,7.3458
4,"Cesar","El Paso",5.26516666666667,6.18822222222222
4,"Cesar","Gamarra",42.5685125,23.2581375
4,"Cesar","Gonzalez",35.08,41.034
4,"Cesar","La Gloria",63.0970499999999,52.1135499999999
4,"Cesar","La Jagua de Ibirico",8.54995681818181,8.173525
4,"Cesar","La Paz",3.54280952380952,2.56871428571429
4,"Cesar","Manaure Balcon del Cesar",5.015,6.5046
4,"Cesar","Pailitas",7.33027272727273,5.79436363636364
4,"Cesar","Pelaya",6.7681,5.9124
4,"Cesar","Pueblo Bello",7.73452941176471,9.35094117647059
4,"Cesar","Rio de Oro",8.89309545454544,6.51436363636364
4,"Cesar","San Alberto",2.92246875,2.2010625
4,"Cesar","San Diego",5.55853846153846,4.43961538461538
4,"Cesar","San Martin",5.43277272727273,3.29227272727273
4,"Cesar","Tamalameque",8.91933333333333,3.121
4,"Cesar","Valledupar",22.0327043046358,10.9665943708609
4,"Choco","Acandi",18.0975,0.98525
4,"Choco","Atrato",20.298,17.8675
4,"Choco","Bagado",36.95,36.233
4,"Choco","Bahia Solano",3.08357142857143,2.12228571428571
4,"Choco","Bajo Baudo",2.659,5.826
4,"Choco","Bojaya",3.139,0.696
4,"Choco","Certegui",2.955,1.938
4,"Choco","Condoto",3.45685714285714,1.97457142857143
4,"Choco","El Canton del San Pablo",9.9108,10.6876
4,"Choco","El Carmen de Atrato",21.0906,15.1782
4,"Choco","El Litoral del San Juan",3.3465,3.1915
4,"Choco","Istmina",5.81955555555556,2.53533333333333
4,"Choco","Lloro",5.5525,4.4795
4,"Choco","Medio Baudo",39.3,29.19
4,"Choco","Medio San Juan",6.804,10.0042
4,"Choco","Novita",2.486,3.95866666666667
4,"Choco","Nuqui",21.8785,0.745
4,"Choco","Quibdo",4.80810638297872,1.80110638297872
4,"Choco","Rio Iro",42.419,30.372
4,"Choco","Riosucio",6.893,6.00225
4,"Choco","San Jose del Palmar",10.327,8.937
4,"Choco","Tado",11.5826,8.3844
4,"Choco","Unguia",0.799,1.263
4,"Choco","Union Panamericana",7.0612,7.8994
4,"Cordoba","Ayapel",6.15629166666667,1.826
4,"Cordoba","Buenavista",2.99266666666667,2.67766666666667
4,"Cordoba","Canalete",17.444,8.80066666666667
4,"Cordoba","Cerete",7.90005617977528,3.36380898876404
4,"Cordoba","Chima",12.8475,17.473
4,"Cordoba","Chinu",3.97113793103448,1.68010344827586
4,"Cordoba","Cienaga de Oro",9.22275,1.3303125
4,"Cordoba","Cotorra",5.0484,2.29146666666667
4,"Cordoba","La Apartada",6.303,2.58772727272727
4,"Cordoba","Lorica",5.88918867924528,3.80049056603774
4,"Cordoba","Los Cordobas",3.594,1.335
4,"Cordoba","Momil",3.4415,0.835
4,"Cordoba","Monitos",8.453,4.53971428571429
4,"Cordoba","Montelibano",10.4231621621622,12.3624054054054
4,"Cordoba","Monteria",17.0422002118644,9.56472118644068
4,"Cordoba","Planeta Rica",6.48742857142857,5.19951020408163
4,"Cordoba","Pueblo Nuevo",9.05275,0.829
4,"Cordoba","Puerto Escondido",12.5182,8.5624
4,"Cordoba","Puerto Libertador",5.77523076923077,3.88738461538462
4,"Cordoba","Purisima de la Concepcion",6.2626,6.2632
4,"Cordoba","Sahagun",7.0915,1.35556818181818
4,"Cordoba","San Andres de Sotavento",5.9218,1.7558
4,"Cordoba","San Antero",3.50444444444444,1.24361111111111
4,"Cordoba","San Bernardo del Viento",8.02971428571429,3.74028571428571
4,"Cordoba","San Carlos",17.5195,5.00875
4,"Cordoba","San Pelayo",5.52377777777778,1.42805555555556
4,"Cordoba","Tierralta",5.45015,1.9806
4,"Cordoba","Tuchin",9.80925,1.98841666666667
4,"Cordoba","Valencia",4.19719230769231,4.72669230769231
4,"Cundinamarca","Agua de Dios",6.2722,4.2398
4,"Cundinamarca","Alban",7.07277777777778,3.86344444444444
4,"Cundinamarca","Anapoima",21.8253818181818,4.72872727272727
4,"Cundinamarca","Anolaima",10.6826923076923,3.91007692307692
4,"Cundinamarca","Apulo",24.2548142857143,4.16952380952381
4,"Cundinamarca","Arbelaez",8.63566666666667,3.7085641025641
4,"Cundinamarca","Beltran",10.9968333333333,9.40683333333333
4,"Cundinamarca","Bituima",8.1452,5.515
4,"Cundinamarca","Bojaca",8.1289,3.2442
4,"Cundinamarca","Cabrera",11.847,1.709
4,"Cundinamarca","Cachipay",4.91472727272727,2.74418181818182
4,"Cundinamarca","Cajica",29.3479430434782,12.9618856521739
4,"Cundinamarca","Caparrapi",11.0238,11.2074
4,"Cundinamarca","Caqueza",5.08338888888889,4.20359259259259
4,"Cundinamarca","Carmen de Carupa",3.55971428571429,3.811
4,"Cundinamarca","Chaguani",11.508,8.3335
4,"Cundinamarca","Chia",29.3171534391534,11.7394576719577
4,"Cundinamarca","Chipaque",6.98951851851852,4.01503703703704
4,"Cundinamarca","Choachi",8.21818986486486,4.35394594594595
4,"Cundinamarca","Choconta",4.799125,2.932875
4,"Cundinamarca","Cogua",6.6095593220339,2.97306779661017
4,"Cundinamarca","Cota",21.7614404761905,8.17783476190476
4,"Cundinamarca","Cucunuba",5.84318181818182,4.21860606060606
4,"Cundinamarca","El Colegio",5.68988461538462,3.58073076923077
4,"Cundinamarca","El Penon",18.011,14.0833333333333
4,"Cundinamarca","El Rosal",7.29760055555555,3.72613333333333
4,"Cundinamarca","Facatativa",12.0761460674157,4.59911235955056
4,"Cundinamarca","Fomeque",8.3251875,4.83825
4,"Cundinamarca","Fosca",2.89133333333333,3.63483333333333
4,"Cundinamarca","Funza",20.8840141025641,9.29215512820513
4,"Cundinamarca","Fuquene",3.78896774193548,3.92461290322581
4,"Cundinamarca","Fusagasuga",11.1245716517857,6.78844040178571
4,"Cundinamarca","Gachala",14.7403333333333,6.39233333333333
4,"Cundinamarca","Gachancipa",4.00945283018868,2.22166037735849
4,"Cundinamarca","Gacheta",13.1808,11.7104
4,"Cundinamarca","Gama",35.903025,30.478775
4,"Cundinamarca","Girardot",17.470752688172,4.34977419354839
4,"Cundinamarca","Granada",7.67035294117647,4.63247058823529
4,"Cundinamarca","Guacheta",6.09871153846154,5.59425
4,"Cundinamarca","Guaduas",7.28758064516129,4.96674193548387
4,"Cundinamarca","Guasca",11.3914,3.11639864864865
4,"Cundinamarca","Guataqui",21.2618,17.9578
4,"Cundinamarca","Guatavita",5.04591228070175,4.31763157894737
4,"Cundinamarca","Guayabal de Siquima",6.57625,5.22225
4,"Cundinamarca","Guayabetal",3.46145454545455,3.63509090909091
4,"Cundinamarca","Jerusalen",12.467,12.456
4,"Cundinamarca","Junin",13.124,13.123
4,"Cundinamarca","La Calera",17.617381277533,4.77872246696035
4,"Cundinamarca","La Mesa",8.10398113207547,2.56866037735849
4,"Cundinamarca","La Palma",8.39425,10.832
4,"Cundinamarca","La Pena",30.841,33.4893333333333
4,"Cundinamarca","La Vega",7.09541935483871,1.91593548387097
4,"Cundinamarca","Lenguazaque",4.79766666666667,3.07342424242424
4,"Cundinamarca","Macheta",3.12266666666667,2.99
4,"Cundinamarca","Madrid",10.5145175438596,4.03155263157895
4,"Cundinamarca","Manta",16.763,11.131
4,"Cundinamarca","Medina",12.0598333333333,2.296
4,"Cundinamarca","Mosquera",18.56101,5.226
4,"Cundinamarca","Narino",32.719,33.822
4,"Cundinamarca","Nemocon",6.43386,2.8873
4,"Cundinamarca","Nilo",9.43561290322581,5.98488870967742
4,"Cundinamarca","Nimaima",11.1002,5.9097
4,"Cundinamarca","Nocaima",10.6528571428571,3.3205
4,"Cundinamarca","Pacho",11.2605454545455,2.40881818181818
4,"Cundinamarca","Paime",34.357,24.368
4,"Cundinamarca","Pandi",2.944,2.63995
4,"Cundinamarca","Paratebueno",8.84206999999999,6.04333333333333
4,"Cundinamarca","Pasca",5.55170175438596,3.66061403508772
4,"Cundinamarca","Puerto Salgar",7.73333333333333,3.98016666666667
4,"Cundinamarca","Puli",13.793,12.957
4,"Cundinamarca","Quebradanegra",14.2715333333333,5.396
4,"Cundinamarca","Quetame",5.5975,4.7901
4,"Cundinamarca","Quipile",9.46671428571429,6.00042857142857
4,"Cundinamarca","Ricaurte",15.6364307692308,3.63976923076923
4,"Cundinamarca","San Antonio del Tequendama",6.04114428571428,3.5262
4,"Cundinamarca","San Bernardo",4.607875,3.02853125
4,"Cundinamarca","San Cayetano",45.686,40.161
4,"Cundinamarca","San Francisco",4.82476,3.50116
4,"Cundinamarca","San Juan de Rioseco",15.79925,13.73825
4,"Cundinamarca","Sasaima",5.47834285714286,2.27782857142857
4,"Cundinamarca","Sesquile",4.873,2.98674509803922
4,"Cundinamarca","Sibate",10.3923939393939,7.03527272727273
4,"Cundinamarca","Silvania",7.2553947368421,4.002
4,"Cundinamarca","Simijaca",3.77766666666667,2.88933333333333
4,"Cundinamarca","Soacha",14.9941342519685,4.95358267716535
4,"Cundinamarca","Sopo",15.4405422131147,4.52984426229508
4,"Cundinamarca","Subachoque",5.1274854368932,2.16535922330097
4,"Cundinamarca","Suesca",5.20062711864407,3.27998305084746
4,"Cundinamarca","Supata",2.64115789473684,2.17631578947368
4,"Cundinamarca","Susa",4.82025,4.052625
4,"Cundinamarca","Sutatausa",5.27457894736842,3.3373947368421
4,"Cundinamarca","Tabio",10.716887593985,8.1100492481203
4,"Cundinamarca","Tausa",7.91866666666667,5.394
4,"Cundinamarca","Tena",8.237,5.6021875
4,"Cundinamarca","Tenjo",9.89127617449664,6.8266822147651
4,"Cundinamarca","Tibacuy",15.3600454545455,16.1487068181818
4,"Cundinamarca","Tibirita",7.63125,4.93125
4,"Cundinamarca","Tocaima",5.78038461538462,1.63376923076923
4,"Cundinamarca","Tocancipa",12.1547747311828,5.98606451612903
4,"Cundinamarca","Topaipi",14.425,14.7276666666667
4,"Cundinamarca","Ubala",8.337,8.423
4,"Cundinamarca","Ubaque",4.77014814814815,5.40511111111111
4,"Cundinamarca","Une",5.78292307692308,3.97930769230769
4,"Cundinamarca","Utica",19.2135,13.441
4,"Cundinamarca","Venecia",2.20516666666667,1.4255
4,"Cundinamarca","Vergara",2.8975,0.6255
4,"Cundinamarca","Viani",7.935,3.85533333333333
4,"Cundinamarca","Villa de San Diego de Ubate",6.05422077922078,3.41501298701299
4,"Cundinamarca","Villagomez",30.228,29.987
4,"Cundinamarca","Villapinzon",8.32194117647059,6.73311764705882
4,"Cundinamarca","Villeta",6.36504651162791,1.74572093023256
4,"Cundinamarca","Viota",4.88225,3.382875
4,"Cundinamarca","Yacopi",7.83783333333333,7.0185
4,"Cundinamarca","Zipacon",7.38628571428571,3.8867619047619
4,"Cundinamarca","Zipaquira",12.557007751938,5.41458139534884
4,"Guaviare","Calamar",5.1055,3.277
4,"Guaviare","El Retorno",5.59744444444444,4.10566666666667
4,"Guaviare","San Jose del Guaviare",5.00076315789474,5.09618421052632
4,"Huila","Acevedo",4.18935416666667,3.11252083333333
4,"Huila","Agrado",9.87157142857143,7.916
4,"Huila","Aipe",9.3665423076923,7.35050384615384
4,"Huila","Algeciras",4.94255555555556,6.86411111111111
4,"Huila","Altamira",12.1455555555556,12.3623333333333
4,"Huila","Baraya",4.3377,2.79
4,"Huila","Campoalegre",3.42862857142857,3.18857142857143
4,"Huila","Colombia",4.19277777777778,3.16466666666667
4,"Huila","Elias",12.796,11.4892
4,"Huila","Garzon",6.78509523809524,10.3419523809524
4,"Huila","Gigante",4.32751851851852,2.4192962962963
4,"Huila","Guadalupe",6.48642424242424,11.6065757575758
4,"Huila","Hobo",5.654625,5.068875
4,"Huila","Iquira",4.50776923076923,2.18330769230769
4,"Huila","Isnos",6.61811428571429,2.26317142857143
4,"Huila","La Argentina",3.60916666666667,2.041
4,"Huila","La Plata",5.05136363636364,4.00752272727273
4,"Huila","Nataga",6.6628,3.9934
4,"Huila","Neiva",17.4676466145833,8.88703515625
4,"Huila","Oporapa",4.28442857142857,3.89228571428571
4,"Huila","Paicol",3.3123,3.0868
4,"Huila","Palermo",8.7754262295082,6.44234426229508
4,"Huila","Palestina",4.40738095238095,3.47009523809524
4,"Huila","Pital",6.56438461538462,2.64992307692308
4,"Huila","Pitalito",4.17900465116279,2.55004651162791
4,"Huila","Rivera",4.29981012658228,3.21726582278481
4,"Huila","Saladoblanco",3.1874,1.30893333333333
4,"Huila","San Agustin",8.20312121212121,4.18666666666667
4,"Huila","Santa Maria",4.75605882352941,3.99411764705882
4,"Huila","Suaza",6.58326315789474,6.84584210526316
4,"Huila","Tarqui",3.441,1.2019
4,"Huila","Tello",5.46487179487179,4.15646153846154
4,"Huila","Teruel",2.28721428571429,1.79735714285714
4,"Huila","Tesalia",5.573,2.1045
4,"Huila","Timana",5.46434482758621,5.58955172413793
4,"Huila","Villavieja",2.403,1.35425
4,"Huila","Yaguara",3.7849,2.5251
4,"La Guajira","Albania",7.35457894736842,1.97626315789474
4,"La Guajira","Barrancas",7.3277,1.7696
4,"La Guajira","Dibulla",4.05405882352941,5.58158823529412
4,"La Guajira","Distraccion",11.43325,1.54
4,"La Guajira","Fonseca",6.5778,1.18485
4,"La Guajira","Hatonuevo",2.65341666666667,0.820916666666667
4,"La Guajira","La Jagua del Pilar",4.09,1.846
4,"La Guajira","Maicao",7.42542,2.4592
4,"La Guajira","Manaure",4.48338461538462,1.64330769230769
4,"La Guajira","Riohacha",10.9571805555556,2.94391666666667
4,"La Guajira","San Juan del Cesar",8.78854545454545,1.489
4,"La Guajira","Uribia",2.05127272727273,1.87463636363636
4,"La Guajira","Urumita",3.679,1.17633333333333
4,"La Guajira","Villanueva",5.93926315789474,2.57263157894737
4,"Magdalena","Algarrobo",13.6764,6.7138
4,"Magdalena","Aracataca",6.49138888888889,5.47686388888889
4,"Magdalena","Ariguani",5.9496,8.6864
4,"Magdalena","Cerro de San Antonio",10.9495,14.4735
4,"Magdalena","Chivolo",3.55171428571429,3.16857142857143
4,"Magdalena","Cienaga",7.76188235294118,2.84255882352941
4,"Magdalena","Concordia",35.614,34.299
4,"Magdalena","El Banco",6.83172222222222,4.94255555555556
4,"Magdalena","El Pinon",15.9543333333333,16.754
4,"Magdalena","El Reten",7.36625,6.640625
4,"Magdalena","Fundacion",8.28628571428571,2.99732142857143
4,"Magdalena","Guamal",10.4329,9.1111
4,"Magdalena","Nueva Granada",12.2866666666667,12.1533333333333
4,"Magdalena","Pedraza",17.982,18.694
4,"Magdalena","Pijino del Carmen",6.9555,6.806375
4,"Magdalena","Pivijay",6.5972,2.1935
4,"Magdalena","Plato",4.43476470588235,1.26882352941176
4,"Magdalena","Puebloviejo",3.67842857142857,2.49685714285714
4,"Magdalena","Remolino",31.064,34.763
4,"Magdalena","Sabanas de San Angel",10.945,9.527
4,"Magdalena","Salamina",20.32,18.892
4,"Magdalena","San Sebastian de Buenavista",13.6181,13.673
4,"Magdalena","San Zenon",9.378375,10.062375
4,"Magdalena","Santa Ana",12.90375,13.08275
4,"Magdalena","Santa Barbara de Pinto",37.072,37.723
4,"Magdalena","Santa Marta",18.2661247863248,8.86156068376068
4,"Magdalena","Sitionuevo",19.8742857142857,11.2338571428571
4,"Magdalena","Tenerife",3.6738,1.7512
4,"Magdalena","Zona Bananera",7.41883333333333,2.336
4,"Meta","Acacias",7.9267738372093,3.69614011627907
4,"Meta","Barranca de Upia",7.03130769230769,4.98292307692308
4,"Meta","Cabuyaro",7.01733333333333,3.97033333333333
4,"Meta","Castilla la Nueva",5.61560714285714,3.32844642857143
4,"Meta","Cubarral",5.6475,3.29721428571429
4,"Meta","Cumaral",13.7351764705882,12.6019573529412
4,"Meta","El Calvario",4.205,3.195
4,"Meta","El Castillo",2.535,1.038
4,"Meta","El Dorado",2.003375,4.3355
4,"Meta","Fuente de Oro",7.91759117647058,6.93385588235294
4,"Meta","Granada",4.46017948717949,3.33384615384615
4,"Meta","Guamal",4.76620634920635,3.25261904761905
4,"Meta","La Macarena",12.7846923076923,2.33769230769231
4,"Meta","Lejanias",7.25826666666667,5.1456
4,"Meta","Mapiripan",11.039,16.2797
4,"Meta","Mesetas",5.0016,4.0912
4,"Meta","Puerto Concordia",10.5426666666667,5.23333333333333
4,"Meta","Puerto Gaitan",12.61742875,12.2784575
4,"Meta","Puerto Lleras",15.7053333333333,15.6573333333333
4,"Meta","Puerto Lopez",5.51486666666667,3.59536666666667
4,"Meta","Puerto Rico",15.05025,15.36425
4,"Meta","Restrepo",8.4436,6.289
4,"Meta","San Carlos de Guaroa",3.94126666666667,5.94293333333333
4,"Meta","San Juan de Arama",8.3393,6.6918
4,"Meta","San Martin",6.42764,4.12692
4,"Meta","Uribe",7.825,1.417
4,"Meta","Villavicencio",14.1108502066116,8.22032283057851
4,"Meta","Vistahermosa",3.50866666666667,2.73366666666667
4,"Narino","Alban",3.16864705882353,1.81005882352941
4,"Narino","Aldana",3.57,2.40528571428571
4,"Narino","Ancuya",2.39814285714286,2.20114285714286
4,"Narino","Arboleda",3.41192857142857,2.52485714285714
4,"Narino","Barbacoas",7.78433333333333,6.19555555555556
4,"Narino","Belen",4.30585714285714,3.17128571428571
4,"Narino","Buesaco",6.47235135135135,5.71763648648648
4,"Narino","Chachagui",5.12547456140351,2.41838596491228
4,"Narino","Colon",7.15605263157895,6.94394736842105
4,"Narino","Consaca",2.78417391304348,1.79882608695652
4,"Narino","Contadero",1.72266666666667,0.697
4,"Narino","Cordoba",8.82317391304348,5.17586956521739
4,"Narino","Cuaspud Carlosama",5.86744444444444,5.90422222222222
